ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
91950,1,2022,A,Y,0,0,0
91950,1,2022,C,Y,1988,14067390,7076
91950,1,2022,I,Y,0,0,0
91950,1,2022,R,Y,15704,5780185,368
91962,1,2022,A,Y,0,0,0
91962,1,2022,C,Y,0,0,0
91962,1,2022,I,Y,0,0,0
91962,1,2022,R,Y,0,0,0
91963,1,2022,A,Y,0,0,0
91963,1,2022,C,Y,0,0,0
91963,1,2022,I,Y,0,0,0
91963,1,2022,R,Y,0,0,0
91977,1,2022,A,Y,0,0,0
91977,1,2022,C,N,801,3279395,4094
91977,1,2022,I,Y,0,0,0
91977,1,2022,R,N,18523,7476805,404
91978,1,2022,A,Y,0,0,0
91978,1,2022,C,Y,0,0,0
91978,1,2022,I,Y,0,0,0
91978,1,2022,R,N,2937,1417170,483
91980,1,2022,A,Y,0,0,0
91980,1,2022,C,Y,0,0,0
91980,1,2022,I,Y,0,0,0
91980,1,2022,R,Y,0,0,0
92003,1,2022,A,Y,0,0,0
92003,1,2022,C,N,292,830819,2845
92003,1,2022,I,Y,0,0,0
92003,1,2022,R,N,1885,1297328,688
92004,1,2022,A,Y,0,0,0
92004,1,2022,C,Y,0,0,0
92004,1,2022,I,Y,0,0,0
92004,1,2022,R,Y,2206,999507,453
92007,1,2022,A,Y,0,0,0
92007,1,2022,C,Y,0,0,0
92007,1,2022,I,Y,0,0,0
92007,1,2022,R,N,4433,1799855,406
92008,1,2022,A,Y,0,0,0
92008,1,2022,C,Y,0,0,0
92008,1,2022,I,Y,0,0,0
92008,1,2022,R,N,2413,876796,363
92009,1,2022,A,Y,0,0,0
92009,1,2022,C,Y,0,0,0
92009,1,2022,I,Y,0,0,0
92009,1,2022,R,N,2198,791562,360
92010,1,2022,A,Y,0,0,0
92010,1,2022,C,Y,0,0,0
92010,1,2022,I,Y,0,0,0
92010,1,2022,R,N,1256,571769,455
92011,1,2022,A,Y,0,0,0
92011,1,2022,C,Y,0,0,0
92011,1,2022,I,Y,0,0,0
92011,1,2022,R,N,1709,593878,348
92014,1,2022,A,Y,0,0,0
92014,1,2022,C,Y,0,0,0
92014,1,2022,I,Y,0,0,0
92014,1,2022,R,N,4210,2216445,526
92019,1,2022,A,Y,0,0,0
92019,1,2022,C,Y,0,0,0
92019,1,2022,I,Y,0,0,0
92019,1,2022,R,N,14527,6557512,451
92020,1,2022,A,Y,0,0,0
92020,1,2022,C,N,2269,14830702,6536
92020,1,2022,I,Y,0,0,0
92020,1,2022,R,N,20617,8220142,399
92021,1,2022,A,Y,0,0,0
92021,1,2022,C,N,1274,6878703,5399
92021,1,2022,I,Y,0,0,0
92021,1,2022,R,N,21295,9476185,445
92024,1,2022,A,Y,0,0,0
92024,1,2022,C,Y,0,0,0
92024,1,2022,I,Y,0,0,0
92024,1,2022,R,Y,19069,9192044,482
92025,1,2022,A,Y,0,0,0
92025,1,2022,C,Y,2041,10781859,5283
92025,1,2022,I,Y,0,0,0
92025,1,2022,R,Y,15476,6240275,403
92026,1,2022,A,Y,0,0,0
92026,1,2022,C,Y,597,3730242,6248
92026,1,2022,I,Y,0,0,0
92026,1,2022,R,Y,18056,7999739,443
92027,1,2022,A,Y,0,0,0
92027,1,2022,C,Y,1586,10225265,6447
92027,1,2022,I,Y,0,0,0
92027,1,2022,R,Y,16171,6246223,386
92028,1,2022,A,Y,0,0,0
92028,1,2022,C,Y,1576,6434033,4083
92028,1,2022,I,Y,0,0,0
92028,1,2022,R,Y,16867,8671197,514
92029,1,2022,A,Y,0,0,0
92029,1,2022,C,Y,0,0,0
92029,1,2022,I,Y,0,0,0
92029,1,2022,R,N,7188,3901199,543
92036,1,2022,A,Y,0,0,0
92036,1,2022,C,Y,0,0,0
92036,1,2022,I,Y,0,0,0
92036,1,2022,R,Y,2354,1514197,643
92037,1,2022,A,Y,0,0,0
92037,1,2022,C,Y,0,0,0
92037,1,2022,I,Y,0,0,0
92037,1,2022,R,Y,18992,10170167,535
92040,1,2022,A,Y,0,0,0
92040,1,2022,C,Y,0,0,0
92040,1,2022,I,Y,0,0,0
92040,1,2022,R,N,13944,6897997,495
92045,1,2022,C,Y,0,0,0
92045,1,2022,I,Y,0,0,0
92045,1,2022,R,Y,0,0,0
92049,1,2022,A,Y,0,0,0
92049,1,2022,C,Y,0,0,0
92049,1,2022,I,Y,0,0,0
92049,1,2022,R,Y,0,0,0
92054,1,2022,A,Y,0,0,0
92054,1,2022,C,Y,1335,9326566,6986
92054,1,2022,I,Y,0,0,0
92054,1,2022,R,Y,15893,6176210,389
92055,1,2022,A,Y,0,0,0
92055,1,2022,C,Y,0,0,0
92055,1,2022,I,Y,0,0,0
92055,1,2022,R,Y,0,0,0
92056,1,2022,A,Y,0,0,0
92056,1,2022,C,N,1140,11464646,10057
92056,1,2022,I,Y,0,0,0
92056,1,2022,R,N,20270,7411173,366
92057,1,2022,A,Y,0,0,0
92057,1,2022,C,Y,0,0,0
92057,1,2022,I,Y,0,0,0
92057,1,2022,R,N,19627,7333884,374
92058,1,2022,A,Y,0,0,0
92058,1,2022,C,Y,0,0,0
92058,1,2022,I,Y,0,0,0
92058,1,2022,R,Y,7167,4082732,570
92059,1,2022,A,Y,0,0,0
92059,1,2022,C,Y,0,0,0
92059,1,2022,I,Y,0,0,0
92059,1,2022,R,N,522,405162,776
92060,1,2022,A,Y,0,0,0
92060,1,2022,C,Y,0,0,0
92060,1,2022,I,Y,0,0,0
92060,1,2022,R,Y,0,0,0
92061,1,2022,A,Y,0,0,0
92061,1,2022,C,Y,0,0,0
92061,1,2022,I,Y,0,0,0
92061,1,2022,R,N,994,863711,869
92064,1,2022,A,Y,0,0,0
92064,1,2022,C,Y,0,0,0
92064,1,2022,I,Y,0,0,0
92064,1,2022,R,Y,15496,6963812,449
92065,1,2022,A,Y,0,0,0
92065,1,2022,C,Y,1350,3499594,2592
92065,1,2022,I,Y,0,0,0
92065,1,2022,R,Y,12221,7433787,608
92066,1,2022,A,Y,0,0,0
92066,1,2022,C,Y,0,0,0
92066,1,2022,I,Y,0,0,0
92066,1,2022,R,Y,0,0,0
92067,1,2022,A,Y,0,0,0
92067,1,2022,C,N,358,2407890,6726
92067,1,2022,I,Y,0,0,0
92067,1,2022,R,N,3834,5800869,1513
92068,1,2022,A,Y,0,0,0
92068,1,2022,C,Y,0,0,0
92068,1,2022,I,Y,0,0,0
92068,1,2022,R,Y,0,0,0
92069,1,2022,A,Y,0,0,0
92069,1,2022,C,Y,1319,8670264,6573
92069,1,2022,I,Y,0,0,0
92069,1,2022,R,Y,14981,5495171,367
92070,1,2022,A,Y,0,0,0
92070,1,2022,C,Y,0,0,0
92070,1,2022,I,Y,0,0,0
92070,1,2022,R,Y,0,0,0
92071,1,2022,A,Y,0,0,0
92071,1,2022,C,Y,1412,7938903,5622
92071,1,2022,I,Y,0,0,0
92071,1,2022,R,Y,19718,7658944,388
92072,1,2022,A,Y,0,0,0
92072,1,2022,C,Y,0,0,0
92072,1,2022,I,Y,0,0,0
92072,1,2022,R,Y,0,0,0
92075,1,2022,A,Y,0,0,0
92075,1,2022,C,N,688,2549742,3706
92075,1,2022,I,Y,0,0,0
92075,1,2022,R,N,5760,2888987,502
92078,1,2022,A,Y,0,0,0
92078,1,2022,C,N,1483,8826833,5952
92078,1,2022,I,Y,0,0,0
92078,1,2022,R,N,17366,7135117,411
92079,1,2022,A,Y,0,0,0
92079,1,2022,C,Y,0,0,0
92079,1,2022,I,Y,0,0,0
92079,1,2022,R,Y,0,0,0
92081,1,2022,A,Y,0,0,0
92081,1,2022,C,Y,1355,13376361,9872
92081,1,2022,I,Y,0,0,0
92081,1,2022,R,Y,11453,4334059,378
92082,1,2022,A,Y,0,0,0
92082,1,2022,C,Y,0,0,0
92082,1,2022,I,Y,0,0,0
92082,1,2022,R,Y,6411,4300851,671
92083,1,2022,A,Y,0,0,0
92083,1,2022,C,N,931,4148863,4456
92083,1,2022,I,Y,0,0,0
92083,1,2022,R,N,11650,4697958,403
92084,1,2022,A,Y,0,0,0
92084,1,2022,C,Y,1083,3905709,3606
92084,1,2022,I,Y,0,0,0
92084,1,2022,R,Y,15575,7401471,475
92085,1,2022,A,Y,0,0,0
92085,1,2022,C,Y,0,0,0
92085,1,2022,I,Y,0,0,0
92085,1,2022,R,Y,0,0,0
92086,1,2022,A,Y,0,0,0
92086,1,2022,C,Y,0,0,0
92086,1,2022,I,Y,0,0,0
92086,1,2022,R,Y,449,495578,1104
92091,1,2022,A,Y,0,0,0
92091,1,2022,C,Y,0,0,0
92091,1,2022,I,Y,0,0,0
92091,1,2022,R,N,978,794207,812
92092,1,2022,A,Y,0,0,0
92092,1,2022,C,Y,0,0,0
92092,1,2022,I,Y,0,0,0
92092,1,2022,R,Y,0,0,0
92093,1,2022,A,Y,0,0,0
92093,1,2022,C,Y,0,0,0
92093,1,2022,I,Y,0,0,0
92093,1,2022,R,Y,0,0,0
92096,1,2022,A,Y,0,0,0
92096,1,2022,C,Y,0,0,0
92096,1,2022,I,Y,0,0,0
92096,1,2022,R,Y,0,0,0
92101,1,2022,A,Y,0,0,0
92101,1,2022,C,Y,0,0,0
92101,1,2022,I,Y,0,0,0
92101,1,2022,R,Y,27437,8751749,319
92102,1,2022,A,Y,0,0,0
92102,1,2022,C,N,103,1201539,11665
92102,1,2022,I,Y,0,0,0
92102,1,2022,R,N,13864,4495866,324
92103,1,2022,A,Y,0,0,0
92103,1,2022,C,Y,0,0,0
92103,1,2022,I,Y,0,0,0
92103,1,2022,R,Y,18356,5957100,325
92104,1,2022,A,Y,0,0,0
92104,1,2022,C,Y,0,0,0
92104,1,2022,I,Y,0,0,0
92104,1,2022,R,N,22862,6157918,269
92105,1,2022,A,Y,0,0,0
92105,1,2022,C,Y,0,0,0
92105,1,2022,I,Y,0,0,0
92105,1,2022,R,N,21076,6799399,323
92106,1,2022,A,Y,0,0,0
92106,1,2022,C,Y,0,0,0
92106,1,2022,I,Y,0,0,0
92106,1,2022,R,Y,7431,3381601,455
92107,1,2022,A,Y,0,0,0
92107,1,2022,C,Y,0,0,0
92107,1,2022,I,Y,0,0,0
92107,1,2022,R,N,13724,4682699,341
92108,1,2022,A,Y,0,0,0
92108,1,2022,C,N,240,6643490,27681
92108,1,2022,I,Y,0,0,0
92108,1,2022,R,N,14891,5095034,342
92109,1,2022,A,Y,0,0,0
92109,1,2022,C,Y,0,0,0
92109,1,2022,I,Y,0,0,0
92109,1,2022,R,N,24293,7746067,319
92110,1,2022,A,Y,0,0,0
92110,1,2022,C,Y,0,0,0
92110,1,2022,I,Y,0,0,0
92110,1,2022,R,N,12095,6597912,546
92111,1,2022,A,Y,0,0,0
92111,1,2022,C,Y,0,0,0
92111,1,2022,I,Y,0,0,0
92111,1,2022,R,Y,16074,5695610,354
92112,1,2022,A,Y,0,0,0
92112,1,2022,C,Y,0,0,0
92112,1,2022,I,Y,0,0,0
92112,1,2022,R,Y,0,0,0
92113,1,2022,A,Y,0,0,0
92113,1,2022,C,Y,0,0,0
92113,1,2022,I,Y,0,0,0
92113,1,2022,R,N,12640,4276633,338
92114,1,2022,A,Y,0,0,0
92114,1,2022,C,Y,0,0,0
92114,1,2022,I,Y,0,0,0
92114,1,2022,R,N,17166,6960340,405
92115,1,2022,A,Y,0,0,0
92115,1,2022,C,Y,0,0,0
92115,1,2022,I,Y,0,0,0
92115,1,2022,R,Y,21004,6543448,312
92116,1,2022,A,Y,0,0,0
92116,1,2022,C,Y,0,0,0
92116,1,2022,I,Y,0,0,0
92116,1,2022,R,N,17119,4745442,277
92117,1,2022,A,Y,0,0,0
92117,1,2022,C,Y,0,0,0
92117,1,2022,I,Y,0,0,0
92117,1,2022,R,N,20168,7210236,358
92118,1,2022,A,Y,0,0,0
92118,1,2022,C,Y,0,0,0
92118,1,2022,I,Y,0,0,0
92118,1,2022,R,Y,7998,3910477,489
92119,1,2022,A,Y,0,0,0
92119,1,2022,C,Y,0,0,0
92119,1,2022,I,Y,0,0,0
92119,1,2022,R,N,9733,3483719,358
92120,1,2022,A,Y,0,0,0
92120,1,2022,C,Y,0,0,0
92120,1,2022,I,Y,0,0,0
92120,1,2022,R,N,12389,4563125,368
92121,1,2022,A,Y,0,0,0
92121,1,2022,C,Y,0,0,0
92121,1,2022,I,Y,0,0,0
92121,1,2022,R,Y,1866,1218645,653
92122,1,2022,A,Y,0,0,0
92122,1,2022,C,Y,0,0,0
92122,1,2022,I,Y,0,0,0
92122,1,2022,R,N,21139,7470367,353
92123,1,2022,A,Y,0,0,0
92123,1,2022,C,Y,0,0,0
92123,1,2022,I,Y,0,0,0
92123,1,2022,R,Y,11413,4861493,426
92124,1,2022,A,Y,0,0,0
92124,1,2022,C,Y,0,0,0
92124,1,2022,I,Y,0,0,0
92124,1,2022,R,N,9032,3249391,360
92126,1,2022,A,Y,0,0,0
92126,1,2022,C,Y,300,3164373,10548
92126,1,2022,I,Y,0,0,0
92126,1,2022,R,Y,24642,8849727,359
92127,1,2022,A,Y,0,0,0
92127,1,2022,C,Y,0,0,0
92127,1,2022,I,Y,0,0,0
92127,1,2022,R,N,16570,7861358,474
92128,1,2022,A,Y,0,0,0
92128,1,2022,C,Y,0,0,0
92128,1,2022,I,Y,0,0,0
92128,1,2022,R,Y,20722,7563874,365
92129,1,2022,A,Y,0,0,0
92129,1,2022,C,Y,0,0,0
92129,1,2022,I,Y,0,0,0
92129,1,2022,R,N,17623,6426514,365
92130,1,2022,A,Y,0,0,0
92130,1,2022,C,Y,0,0,0
92130,1,2022,I,Y,0,0,0
92130,1,2022,R,N,22503,9613886,427
92131,1,2022,A,Y,0,0,0
92131,1,2022,C,Y,0,0,0
92131,1,2022,I,Y,0,0,0
92131,1,2022,R,Y,12532,4807122,384
92132,1,2022,A,Y,0,0,0
92132,1,2022,C,Y,0,0,0
92132,1,2022,I,Y,0,0,0
92132,1,2022,R,Y,0,0,0
92134,1,2022,A,Y,0,0,0
92134,1,2022,C,Y,0,0,0
92134,1,2022,I,Y,0,0,0
92134,1,2022,R,Y,0,0,0
92135,1,2022,A,Y,0,0,0
92135,1,2022,C,Y,0,0,0
92135,1,2022,I,Y,0,0,0
92135,1,2022,R,Y,0,0,0
92136,1,2022,A,Y,0,0,0
92136,1,2022,C,Y,0,0,0
92136,1,2022,I,Y,0,0,0
92136,1,2022,R,Y,0,0,0
92139,1,2022,A,Y,0,0,0
92139,1,2022,C,Y,0,0,0
92139,1,2022,I,Y,0,0,0
92139,1,2022,R,N,9848,3947558,401
92145,1,2022,A,Y,0,0,0
92145,1,2022,C,Y,0,0,0
92145,1,2022,I,Y,0,0,0
92145,1,2022,R,Y,0,0,0
92152,1,2022,A,Y,0,0,0
92152,1,2022,C,Y,0,0,0
92152,1,2022,I,Y,0,0,0
92152,1,2022,R,Y,0,0,0
92154,1,2022,A,Y,0,0,0
92154,1,2022,C,Y,0,0,0
92154,1,2022,I,Y,0,0,0
92154,1,2022,R,Y,20697,7827841,378
92155,1,2022,A,Y,0,0,0
92155,1,2022,C,Y,0,0,0
92155,1,2022,I,Y,0,0,0
92155,1,2022,R,Y,0,0,0
92158,1,2022,A,Y,0,0,0
92158,1,2022,C,Y,0,0,0
92158,1,2022,I,Y,0,0,0
92158,1,2022,R,Y,0,0,0
92161,1,2022,A,Y,0,0,0
92161,1,2022,C,Y,0,0,0
92161,1,2022,I,Y,0,0,0
92161,1,2022,R,Y,0,0,0
92173,1,2022,A,Y,0,0,0
92173,1,2022,C,Y,0,0,0
92173,1,2022,I,Y,0,0,0
92173,1,2022,R,N,6765,1999427,296
92179,1,2022,A,Y,0,0,0
92179,1,2022,C,Y,0,0,0
92179,1,2022,I,Y,0,0,0
92179,1,2022,R,Y,0,0,0
92182,1,2022,A,Y,0,0,0
92182,1,2022,C,Y,0,0,0
92182,1,2022,I,Y,0,0,0
92182,1,2022,R,Y,0,0,0
92199,1,2022,A,Y,0,0,0
92199,1,2022,C,Y,0,0,0
92199,1,2022,I,Y,0,0,0
92199,1,2022,R,Y,0,0,0
92536,1,2022,A,Y,0,0,0
92536,1,2022,C,Y,0,0,0
92536,1,2022,I,Y,0,0,0
92536,1,2022,R,Y,0,0,0
92624,1,2022,A,Y,0,0,0
92624,1,2022,C,Y,0,0,0
92624,1,2022,I,Y,0,0,0
92624,1,2022,R,N,2888,1426468,494
92625,1,2022,A,Y,0,0,0
92629,1,2022,A,Y,0,0,0
92629,1,2022,C,Y,0,0,0
92629,1,2022,I,Y,0,0,0
92629,1,2022,R,N,13080,5896996,451
92649,1,2022,A,Y,0,0,0
92651,1,2022,A,Y,0,0,0
92651,1,2022,C,Y,0,0,0
92651,1,2022,I,Y,0,0,0
92651,1,2022,R,Y,1644,991744,603
92653,1,2022,A,Y,0,0,0
92653,1,2022,C,N,296,1535242,5187
92653,1,2022,I,Y,0,0,0
92653,1,2022,R,N,5749,3331192,579
92654,1,2022,A,Y,0,0,0
92654,1,2022,C,Y,0,0,0
92654,1,2022,I,Y,0,0,0
92654,1,2022,R,Y,0,0,0
92656,1,2022,A,Y,0,0,0
92656,1,2022,C,Y,0,0,0
92656,1,2022,I,Y,0,0,0
92656,1,2022,R,N,2357,784616,333
92672,1,2022,A,Y,0,0,0
92672,1,2022,C,Y,0,0,0
92672,1,2022,I,Y,0,0,0
92672,1,2022,R,Y,15530,6678568,430
92673,1,2022,A,Y,0,0,0
92673,1,2022,C,N,769,5559858,7230
92673,1,2022,I,Y,0,0,0
92673,1,2022,R,N,10158,5043892,497
92674,1,2022,A,Y,0,0,0
92674,1,2022,C,Y,0,0,0
92674,1,2022,I,Y,0,0,0
92674,1,2022,R,Y,0,0,0
92675,1,2022,A,Y,0,0,0
92675,1,2022,C,Y,0,0,0
92675,1,2022,I,Y,0,0,0
92675,1,2022,R,Y,11357,6547743,577
92676,1,2022,A,Y,0,0,0
92676,1,2022,C,Y,0,0,0
92676,1,2022,I,Y,0,0,0
92676,1,2022,R,Y,0,0,0
92677,1,2022,A,Y,0,0,0
92677,1,2022,C,Y,1714,12830472,7486
92677,1,2022,I,Y,0,0,0
92677,1,2022,R,Y,22779,10116858,444
92679,1,2022,A,Y,0,0,0
92679,1,2022,C,Y,0,0,0
92679,1,2022,I,Y,0,0,0
92679,1,2022,R,N,3199,2062162,645
92688,1,2022,A,Y,0,0,0
92688,1,2022,C,Y,0,0,0
92688,1,2022,I,Y,0,0,0
92688,1,2022,R,N,1971,745720,378
92690,1,2022,A,Y,0,0,0
92690,1,2022,C,Y,0,0,0
92690,1,2022,I,Y,0,0,0
92690,1,2022,R,Y,0,0,0
92691,1,2022,A,Y,0,0,0
92691,1,2022,C,Y,0,0,0
92691,1,2022,I,Y,0,0,0
92691,1,2022,R,Y,3912,1596860,408
92692,1,2022,A,Y,0,0,0
92692,1,2022,C,Y,0,0,0
92692,1,2022,I,Y,0,0,0
92692,1,2022,R,N,6355,2625864,413
92693,1,2022,A,Y,0,0,0
92693,1,2022,C,Y,0,0,0
92693,1,2022,I,Y,0,0,0
92693,1,2022,R,Y,0,0,0
92694,1,2022,A,Y,0,0,0
92694,1,2022,C,Y,0,0,0
92694,1,2022,I,Y,0,0,0
92694,1,2022,R,N,12140,5671600,467
91901,2,2022,A,Y,0,0,0
91901,2,2022,C,Y,0,0,0
91901,2,2022,I,Y,0,0,0
91901,2,2022,R,Y,8212,3872489,472
91902,2,2022,A,Y,0,0,0
91902,2,2022,C,Y,0,0,0
91902,2,2022,I,Y,0,0,0
91902,2,2022,R,N,6006,2169960,361
91905,2,2022,A,Y,0,0,0
91905,2,2022,C,Y,0,0,0
91905,2,2022,I,Y,0,0,0
91905,2,2022,R,Y,282,160994,571
91906,2,2022,A,Y,0,0,0
91906,2,2022,C,Y,434,878301,2024
91906,2,2022,I,Y,0,0,0
91906,2,2022,R,Y,1998,1183880,593
91910,2,2022,A,Y,0,0,0
91910,2,2022,C,Y,0,0,0
91910,2,2022,I,Y,0,0,0
91910,2,2022,R,Y,25040,7269936,290
91911,2,2022,A,Y,0,0,0
91911,2,2022,C,Y,285,4423136,15520
91911,2,2022,I,Y,0,0,0
91911,2,2022,R,Y,23427,7320725,312
91912,2,2022,A,Y,0,0,0
91912,2,2022,C,Y,0,0,0
91912,2,2022,I,Y,0,0,0
91912,2,2022,R,Y,0,0,0
91913,2,2022,A,Y,0,0,0
91913,2,2022,C,Y,0,0,0
91913,2,2022,I,Y,0,0,0
91913,2,2022,R,N,16903,4840756,286
91914,2,2022,A,Y,0,0,0
91914,2,2022,C,N,74,444921,6012
91914,2,2022,I,Y,0,0,0
91914,2,2022,R,N,4817,1377587,286
91915,2,2022,A,Y,0,0,0
91915,2,2022,C,Y,0,0,0
91915,2,2022,I,Y,0,0,0
91915,2,2022,R,N,10561,3022892,286
91916,2,2022,A,Y,0,0,0
91916,2,2022,C,Y,0,0,0
91916,2,2022,I,Y,0,0,0
91916,2,2022,R,Y,0,0,0
91917,2,2022,A,Y,0,0,0
91917,2,2022,C,Y,0,0,0
91917,2,2022,I,Y,0,0,0
91917,2,2022,R,N,217,158007,728
91931,2,2022,A,Y,0,0,0
91931,2,2022,C,Y,0,0,0
91931,2,2022,I,Y,0,0,0
91931,2,2022,R,Y,0,0,0
91932,2,2022,A,Y,0,0,0
91932,2,2022,C,Y,0,0,0
91932,2,2022,I,Y,0,0,0
91932,2,2022,R,N,6535,1612802,247
91934,2,2022,A,Y,0,0,0
91934,2,2022,C,Y,0,0,0
91934,2,2022,I,Y,0,0,0
91934,2,2022,R,Y,0,0,0
91935,2,2022,A,Y,0,0,0
91935,2,2022,C,Y,0,0,0
91935,2,2022,I,Y,0,0,0
91935,2,2022,R,N,2884,1424254,494
91941,2,2022,A,Y,0,0,0
91941,2,2022,C,Y,0,0,0
91941,2,2022,I,Y,0,0,0
91941,2,2022,R,N,9651,3120635,323
91942,2,2022,A,Y,0,0,0
91942,2,2022,C,N,278,3666693,13190
91942,2,2022,I,Y,0,0,0
91942,2,2022,R,N,12094,3337368,276
91945,2,2022,A,Y,0,0,0
91945,2,2022,C,N,585,2437721,4167
91945,2,2022,I,Y,0,0,0
91945,2,2022,R,N,9064,2718616,300
91948,2,2022,A,Y,0,0,0
91948,2,2022,C,Y,0,0,0
91948,2,2022,I,Y,0,0,0
91948,2,2022,R,Y,0,0,0
91950,2,2022,A,Y,0,0,0
91950,2,2022,C,Y,1985,12803178,6450
91950,2,2022,I,Y,0,0,0
91950,2,2022,R,Y,15762,4767057,302
91962,2,2022,A,Y,0,0,0
91962,2,2022,C,Y,0,0,0
91962,2,2022,I,Y,0,0,0
91962,2,2022,R,Y,0,0,0
91963,2,2022,A,Y,0,0,0
91963,2,2022,C,Y,0,0,0
91963,2,2022,I,Y,0,0,0
91963,2,2022,R,Y,0,0,0
91977,2,2022,A,Y,0,0,0
91977,2,2022,C,N,801,3011389,3760
91977,2,2022,I,Y,0,0,0
91977,2,2022,R,N,18616,5810851,312
91978,2,2022,A,Y,0,0,0
91978,2,2022,C,Y,0,0,0
91978,2,2022,I,Y,0,0,0
91978,2,2022,R,N,2936,1116205,380
91980,2,2022,A,Y,0,0,0
91980,2,2022,C,Y,0,0,0
91980,2,2022,I,Y,0,0,0
91980,2,2022,R,Y,0,0,0
92003,2,2022,A,Y,0,0,0
92003,2,2022,C,N,294,793506,2699
92003,2,2022,I,Y,0,0,0
92003,2,2022,R,N,1908,960462,503
92004,2,2022,A,Y,0,0,0
92004,2,2022,C,Y,0,0,0
92004,2,2022,I,Y,0,0,0
92004,2,2022,R,Y,2224,756510,340
92007,2,2022,A,Y,0,0,0
92007,2,2022,C,Y,0,0,0
92007,2,2022,I,Y,0,0,0
92007,2,2022,R,N,4471,1444553,323
92008,2,2022,A,Y,0,0,0
92008,2,2022,C,Y,0,0,0
92008,2,2022,I,Y,0,0,0
92008,2,2022,R,N,2500,728835,292
92009,2,2022,A,Y,0,0,0
92009,2,2022,C,Y,0,0,0
92009,2,2022,I,Y,0,0,0
92009,2,2022,R,N,2266,598364,264
92010,2,2022,A,Y,0,0,0
92010,2,2022,C,Y,0,0,0
92010,2,2022,I,Y,0,0,0
92010,2,2022,R,N,1300,476403,366
92011,2,2022,A,Y,0,0,0
92011,2,2022,C,Y,0,0,0
92011,2,2022,I,Y,0,0,0
92011,2,2022,R,N,1753,479688,274
92014,2,2022,A,Y,0,0,0
92014,2,2022,C,Y,0,0,0
92014,2,2022,I,Y,0,0,0
92014,2,2022,R,N,4270,1739520,407
92019,2,2022,A,Y,0,0,0
92019,2,2022,C,Y,0,0,0
